timestamp,price,action,usdt_balance,base_balance,recommendation,q_values
2025-05-26 04:19:38.535722+00:00,1.135,HOLD,0.9746163,15.0686,HOLD,"[26086.025390625, 26017.390625, 13395.8642578125]"
2025-05-26 04:20:42.608459+00:00,1.137,HOLD,0.9746163,15.0686,HOLD,"[26792.115234375, 26723.451171875, 13897.8154296875]"
2025-05-26 04:21:46.408893+00:00,1.136,HOLD,0.9746163,15.0686,HOLD,"[26951.005859375, 26882.861328125, 14052.1142578125]"
2025-05-26 04:22:50.352203+00:00,1.136,HOLD,0.9746163,15.0686,HOLD,"[27012.0625, 26943.990234375, 14101.1943359375]"
2025-05-26 04:23:54.101448+00:00,1.134,HOLD,0.9746163,15.0686,HOLD,"[27003.560546875, 26936.466796875, 14172.0771484375]"
2025-05-26 04:24:58.269936+00:00,1.136,HOLD,0.9746163,15.0686,HOLD,"[27257.1875, 27189.392578125, 14298.232421875]"
2025-05-26 04:26:01.805630+00:00,1.136,HOLD,0.9746163,15.0686,HOLD,"[27789.380859375, 27722.1953125, 14726.025390625]"
2025-05-26 04:27:05.312175+00:00,1.136,HOLD,0.9746163,15.0686,HOLD,"[27937.962890625, 27870.9453125, 14845.455078125]"
2025-05-26 04:28:09.332528+00:00,1.135,HOLD,0.9746163,15.0686,HOLD,"[28030.462890625, 27964.044921875, 14958.8486328125]"
2025-05-26 04:29:13.444779+00:00,1.135,HOLD,0.9746163,15.0686,HOLD,"[28193.78125, 28127.552734375, 15090.1279296875]"
2025-05-26 04:30:17.372489+00:00,1.135,HOLD,0.9746163,15.0686,HOLD,"[28261.216796875, 28195.064453125, 15144.3330078125]"
2025-05-26 04:31:21.499452+00:00,1.137,HOLD,0.9746163,15.0686,HOLD,"[28700.603515625, 28634.1171875, 15431.90625]"
2025-05-26 04:32:25.350887+00:00,1.138,HOLD,0.9746163,15.0686,HOLD,"[29562.099609375, 29496.259765625, 16098.0498046875]"
2025-05-26 04:33:29.619882+00:00,1.137,HOLD,0.9746163,15.0686,HOLD,"[30384.185546875, 30319.619140625, 16785.205078125]"
2025-05-26 04:34:32.687931+00:00,1.135,HOLD,0.9746163,15.0686,HOLD,"[30816.580078125, 30753.337890625, 17198.392578125]"
2025-05-26 04:35:36.329044+00:00,1.134,HOLD,0.9746163,15.0686,HOLD,"[31074.294921875, 31011.841796875, 17444.228515625]"
2025-05-26 04:36:40.275750+00:00,1.133,HOLD,0.9746163,15.0686,HOLD,"[31123.59765625, 31061.693359375, 17522.173828125]"
2025-05-26 04:37:44.209371+00:00,1.134,HOLD,0.9746163,15.0686,HOLD,"[31371.810546875, 31309.69921875, 17683.37890625]"
2025-05-26 04:38:48.372312+00:00,1.135,HOLD,0.9746163,15.0686,HOLD,"[31690.837890625, 31628.59375, 17901.14453125]"
2025-05-26 04:39:52.044377+00:00,1.138,HOLD,0.9746163,15.0686,HOLD,"[32579.236328125, 32516.837890625, 18523.294921875]"
2025-05-26 04:40:56.117342+00:00,1.134,HOLD,0.9746163,15.0686,HOLD,"[32836.4140625, 32775.9765625, 18860.66015625]"
2025-05-26 04:41:59.476289+00:00,1.134,HOLD,0.9746163,15.0686,HOLD,"[33264.30078125, 33204.3515625, 19204.603515625]"
2025-05-26 04:43:03.578919+00:00,1.133,HOLD,0.9746163,15.0686,HOLD,"[33418.203125, 33358.9140625, 19366.626953125]"
2025-05-26 04:44:07.656520+00:00,1.133,HOLD,0.9746163,15.0686,HOLD,"[33905.77734375, 33847.046875, 19758.552734375]"
2025-05-26 04:45:11.843395+00:00,1.131,HOLD,0.9746163,15.0686,HOLD,"[34205.4140625, 34147.98828125, 20074.990234375]"
2025-05-26 04:46:15.489624+00:00,1.134,HOLD,0.9746163,15.0686,HOLD,"[34902.9375, 34844.859375, 20521.783203125]"
2025-05-26 04:47:19.276011+00:00,1.136,HOLD,0.9746163,15.0686,HOLD,"[35236.61328125, 35177.92578125, 20712.283203125]"
2025-05-26 04:48:23.431573+00:00,1.137,HOLD,0.9746163,15.0686,HOLD,"[35831.80078125, 35773.453125, 21164.126953125]"
2025-05-26 04:49:27.552927+00:00,1.135,HOLD,0.9746163,15.0686,HOLD,"[36014.33203125, 35957.02734375, 21376.46875]"
2025-05-26 04:50:31.575488+00:00,1.133,HOLD,0.9746163,15.0686,HOLD,"[36013.46484375, 35957.13671875, 21452.763671875]"
2025-05-26 04:51:35.433289+00:00,1.136,HOLD,0.9746163,15.0686,HOLD,"[36682.2109375, 36625.171875, 21874.29296875]"
2025-05-26 04:52:39.377123+00:00,1.134,HOLD,0.9746163,15.0686,HOLD,"[36618.37890625, 36562.2578125, 21900.697265625]"
2025-05-26 04:53:43.625459+00:00,1.132,HOLD,0.9746163,15.0686,HOLD,"[36944.67578125, 36889.8984375, 22239.255859375]"
2025-05-26 04:54:47.459151+00:00,1.132,HOLD,0.9746163,15.0686,HOLD,"[37264.85546875, 37210.4453125, 22496.62109375]"
2025-05-26 04:55:51.687638+00:00,1.134,HOLD,0.9746163,15.0686,HOLD,"[37985.78515625, 37931.2265625, 22999.84765625]"
2025-05-26 04:56:55.172440+00:00,1.136,HOLD,0.9746163,15.0686,HOLD,"[38318.51953125, 38263.3359375, 23189.591796875]"
2025-05-26 04:57:59.011760+00:00,1.134,HOLD,0.9746163,15.0686,HOLD,"[38263.73046875, 38209.48828125, 23223.265625]"
2025-05-26 04:59:03.195218+00:00,1.134,HOLD,0.9746163,15.0686,HOLD,"[38459.96484375, 38405.94140625, 23381.001953125]"
2025-05-26 05:00:07.529442+00:00,1.135,HOLD,0.9746163,15.0686,BUY,"[10450.65625, 10678.634765625, 3578.333251953125]"
2025-05-26 05:01:11.365505+00:00,1.135,HOLD,0.9746163,15.0686,BUY,"[11653.767578125, 11837.4892578125, 3960.763671875]"
2025-05-26 05:02:14.375503+00:00,1.134,HOLD,0.9746163,15.0686,BUY,"[15032.87109375, 15093.537109375, 5145.1767578125]"
2025-05-26 05:03:18.654314+00:00,1.137,HOLD,0.9746163,15.0686,BUY,"[15437.2626953125, 15445.2939453125, 5269.400390625]"
2025-05-26 05:04:21.257932+00:00,1.14,HOLD,0.9746163,15.0686,HOLD,"[16867.212890625, 16820.1640625, 6089.56298828125]"
2025-05-26 05:05:23.959229+00:00,1.143,HOLD,0.9746163,15.0686,HOLD,"[17878.35546875, 17824.447265625, 6771.78466796875]"
2025-05-26 05:06:26.590400+00:00,1.144,HOLD,0.9746163,15.0686,HOLD,"[18401.837890625, 18344.212890625, 7137.77099609375]"
2025-05-26 05:07:30.678939+00:00,1.142,HOLD,0.9746163,15.0686,HOLD,"[18670.220703125, 18609.9609375, 7380.77294921875]"
2025-05-26 05:08:32.949078+00:00,1.141,HOLD,0.9746163,15.0686,HOLD,"[19612.123046875, 19544.359375, 8101.1552734375]"
2025-05-26 05:09:37.291535+00:00,1.142,HOLD,0.9746163,15.0686,HOLD,"[19785.7890625, 19716.98828125, 8207.4853515625]"
2025-05-26 05:10:40.877685+00:00,1.142,HOLD,0.9746163,15.0686,HOLD,"[20070.494140625, 19999.515625, 8418.4736328125]"
2025-05-26 05:11:44.245687+00:00,1.141,HOLD,0.9746163,15.0686,HOLD,"[20435.369140625, 20361.302734375, 8711.2373046875]"
2025-05-26 05:12:48.145575+00:00,1.139,HOLD,0.9746163,15.0686,HOLD,"[20562.404296875, 20486.767578125, 8850.7529296875]"
2025-05-26 05:13:51.600578+00:00,1.14,HOLD,0.9746163,15.0686,HOLD,"[20702.822265625, 20626.412109375, 8932.017578125]"
2025-05-26 05:14:55.140605+00:00,1.14,HOLD,0.9746163,15.0686,HOLD,"[20870.681640625, 20794.345703125, 9066.1376953125]"
2025-05-26 05:15:58.914070+00:00,1.141,HOLD,0.9746163,15.0686,HOLD,"[21357.060546875, 21280.935546875, 9429.9326171875]"
2025-05-26 05:17:03.090636+00:00,1.139,HOLD,0.9746163,15.0686,HOLD,"[21833.611328125, 21758.724609375, 9867.59375]"
2025-05-26 05:18:06.194474+00:00,1.142,HOLD,0.9746163,15.0686,HOLD,"[22061.68359375, 21986.01953125, 9969.4091796875]"
2025-05-26 05:19:10.090024+00:00,1.145,HOLD,0.9746163,15.0686,HOLD,"[22703.8203125, 22627.87890625, 10406.3134765625]"
2025-05-26 05:20:15.161113+00:00,1.145,HOLD,0.9746163,15.0686,HOLD,"[23204.681640625, 23129.310546875, 10808.91796875]"
2025-05-26 05:21:19.492763+00:00,1.145,HOLD,0.9746163,15.0686,HOLD,"[23707.798828125, 23633.001953125, 11213.333984375]"
2025-05-26 05:22:23.854000+00:00,1.145,HOLD,0.9746163,15.0686,HOLD,"[23953.447265625, 23878.931640625, 11410.7919921875]"
2025-05-26 05:23:27.040657+00:00,1.146,HOLD,0.9746163,15.0686,HOLD,"[24422.017578125, 24347.705078125, 11761.5048828125]"
2025-05-26 05:24:30.986388+00:00,1.147,HOLD,0.9746163,15.0686,HOLD,"[24690.296875, 24615.962890625, 11951.4560546875]"
2025-05-26 05:25:35.356634+00:00,1.15,HOLD,0.9746163,15.0686,HOLD,"[25411.173828125, 25336.697265625, 12455.19140625]"
2025-05-26 05:26:39.392338+00:00,1.15,HOLD,0.9746163,15.0686,HOLD,"[26478.541015625, 26405.283203125, 13313.1708984375]"
2025-05-26 05:27:43.048034+00:00,1.149,HOLD,0.9746163,15.0686,HOLD,"[27064.353515625, 26992.080078125, 13809.0673828125]"
2025-05-26 05:28:46.941747+00:00,1.15,HOLD,0.9746163,15.0686,HOLD,"[27158.759765625, 27086.275390625, 13859.9404296875]"
2025-05-26 05:29:50.648213+00:00,1.151,HOLD,0.9746163,15.0686,HOLD,"[27497.818359375, 27425.404296875, 14107.6923828125]"
2025-05-26 05:30:54.577372+00:00,1.153,HOLD,0.9746163,15.0686,HOLD,"[28622.466796875, 28550.712890625, 14962.7783203125]"
2025-05-26 05:31:58.155092+00:00,1.15,HOLD,0.9746163,15.0686,HOLD,"[29915.13671875, 29845.796875, 16075.5810546875]"
2025-05-26 05:33:02.116630+00:00,1.152,HOLD,0.9746163,15.0686,HOLD,"[31351.498046875, 31283.169921875, 17180.796875]"
2025-05-26 05:34:05.895860+00:00,1.154,HOLD,0.9746163,15.0686,HOLD,"[32432.15234375, 32364.435546875, 18000.947265625]"
2025-05-26 05:35:09.819924+00:00,1.152,HOLD,0.9746163,15.0686,HOLD,"[32837.2578125, 32770.625, 18375.087890625]"
2025-05-26 05:36:14.007767+00:00,1.156,HOLD,0.9746163,15.0686,HOLD,"[34137.28515625, 34070.91015625, 19323.904296875]"
2025-05-26 05:37:20.348834+00:00,1.157,HOLD,0.9746163,15.0686,HOLD,"[34653.76171875, 34587.6796875, 19715.529296875]"
2025-05-26 05:38:24.400972+00:00,1.152,HOLD,0.9746163,15.0686,HOLD,"[34620.84375, 34556.25, 19808.7734375]"
2025-05-26 05:39:28.456530+00:00,1.151,HOLD,0.9746163,15.0686,HOLD,"[35152.55859375, 35088.8828125, 20260.751953125]"
2025-05-26 05:40:32.386402+00:00,1.151,HOLD,0.9746163,15.0686,HOLD,"[35314.71875, 35251.2265625, 20391.099609375]"
2025-05-26 05:41:36.431119+00:00,1.152,HOLD,0.9746163,15.0686,HOLD,"[35646.54296875, 35583.1171875, 20633.251953125]"
2025-05-26 05:42:40.287456+00:00,1.152,HOLD,0.9746163,15.0686,HOLD,"[35814.69921875, 35751.46484375, 20768.42578125]"
2025-05-26 05:43:44.894079+00:00,1.152,HOLD,0.9746163,15.0686,HOLD,"[36590.5078125, 36528.15625, 21392.03125]"
2025-05-26 05:44:48.532677+00:00,1.15,HOLD,0.9746163,15.0686,HOLD,"[36558.6015625, 36496.84375, 21415.755859375]"
2025-05-26 05:45:52.764822+00:00,1.151,HOLD,0.9746163,15.0686,HOLD,"[36701.2421875, 36639.33203125, 21505.62109375]"
2025-05-26 05:46:56.193182+00:00,1.153,HOLD,0.9746163,15.0686,HOLD,"[37344.3046875, 37282.5078125, 21973.6015625]"
2025-05-26 05:48:00.130237+00:00,1.152,HOLD,0.9746163,15.0686,HOLD,"[37397.53515625, 37336.1015625, 22040.744140625]"
2025-05-26 05:49:04.414819+00:00,1.154,HOLD,0.9746163,15.0686,HOLD,"[37573.59375, 37511.7421875, 22133.7578125]"
2025-05-26 05:50:08.900991+00:00,1.153,HOLD,0.9746163,15.0686,HOLD,"[37951.05859375, 37889.94921875, 22461.314453125]"
2025-05-26 05:51:11.937471+00:00,1.153,HOLD,0.9746163,15.0686,HOLD,"[38097.37890625, 38036.4375, 22578.93359375]"
2025-05-26 05:52:16.049895+00:00,1.152,HOLD,0.9746163,15.0686,HOLD,"[38517.390625, 38457.234375, 22940.908203125]"
2025-05-26 05:53:19.858736+00:00,1.154,HOLD,0.9746163,15.0686,HOLD,"[38963.49609375, 38903.234375, 23250.994140625]"
2025-05-26 05:54:23.723584+00:00,1.154,HOLD,0.9746163,15.0686,HOLD,"[39100.390625, 39040.28515625, 23361.033203125]"
2025-05-26 05:55:26.673266+00:00,1.156,HOLD,0.9746163,15.0686,HOLD,"[39419.109375, 39358.7578125, 23569.560546875]"
2025-05-26 05:56:30.474653+00:00,1.158,HOLD,0.9746163,15.0686,HOLD,"[39819.8671875, 39759.37890625, 23844.837890625]"
2025-05-26 05:57:34.450762+00:00,1.159,HOLD,0.9746163,15.0686,HOLD,"[40233.171875, 40172.85546875, 24153.931640625]"
2025-05-26 05:58:37.990084+00:00,1.157,HOLD,0.9746163,15.0686,HOLD,"[40455.984375, 40396.515625, 24379.49609375]"
2025-05-26 05:59:42.082251+00:00,1.155,HOLD,0.9746163,15.0686,HOLD,"[40935.2578125, 40876.9375, 24811.998046875]"
2025-05-26 06:00:45.197033+00:00,1.153,HOLD,0.9746163,15.0686,BUY,"[14541.9853515625, 14650.556640625, 4954.7744140625]"
2025-05-26 06:01:47.963230+00:00,1.155,HOLD,0.9746163,15.0686,HOLD,"[17512.259765625, 17464.6953125, 6231.833984375]"
2025-05-26 06:02:50.974965+00:00,1.156,HOLD,0.9746163,15.0686,HOLD,"[17796.158203125, 17746.697265625, 6421.21484375]"
2025-05-26 06:03:54.767913+00:00,1.154,HOLD,0.9746163,15.0686,HOLD,"[17954.779296875, 17903.548828125, 6580.9765625]"
2025-05-26 06:04:58.305647+00:00,1.151,HOLD,0.9746163,15.0686,HOLD,"[18737.009765625, 18678.388671875, 7267.03759765625]"
2025-05-26 06:06:01.918928+00:00,1.15,HOLD,0.9746163,15.0686,HOLD,"[18913.728515625, 18853.296875, 7432.76708984375]"
2025-05-26 06:07:05.828009+00:00,1.152,HOLD,0.9746163,15.0686,HOLD,"[19476.71875, 19412.900390625, 7780.1044921875]"
2025-05-26 06:08:09.553420+00:00,1.155,HOLD,0.9746163,15.0686,HOLD,"[20022.763671875, 19955.982421875, 8092.29296875]"
2025-05-26 06:09:13.956736+00:00,1.157,HOLD,0.9746163,15.0686,HOLD,"[20767.919921875, 20695.982421875, 8602.6875]"
2025-05-26 06:10:18.541415+00:00,1.155,HOLD,0.9746163,15.0686,HOLD,"[21211.083984375, 21135.205078125, 8972.921875]"
2025-05-26 06:11:21.922834+00:00,1.151,HOLD,0.9746163,15.0686,HOLD,"[21109.076171875, 21032.298828125, 9024.9052734375]"
2025-05-26 06:12:25.927466+00:00,1.153,HOLD,0.9746163,15.0686,HOLD,"[21601.58984375, 21521.970703125, 9319.3251953125]"
